Dataset Name,Image Name,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Cell Line],Term Source 2 REF,Term Source 2 Accession,Comment [Cell Line],Characteristics [Cell Cycle Phase],Term Source 3 REF,Term Source 3 Accession,Experimental Condition [Sister Chromatid Labelling],Experimental Condition [Genome Editing],Experimental Condition [ # fill in],Comment [Gene Identifier],Comment [Gene Symbol],Comment [Gene Annotation Comments],Assay Name,Source Name,Image File,Comment [Image File Path],Comment [Image File Path],Channels,Processed Data File,,,,
SMC4_Prometa_one_sister_labelled,220124_5388_2056_c2_smc4_depleted_rep2_prometa_60min_15h_release_hemi_zoom5-01-87.czi #03.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,SMC4-AID cell line. SMC4 tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of SMC4 upon addition of 5-Ph-IAA.,smc4_dep_prometa_one_sister,ENSG00000113810,SMC4,,sister_chromatid_labelling,smc4_dep_prometa_one_sister_cell_30,220124_5388_2056_c2_smc4_depleted_rep2_prometa_60min_15h_release_hemi_zoom5-01-87.czi #03.tif_registered.tif,idr_upload/images/experiment1/smc4_dep_prometa/smc4_dep_prometa_one_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
SMC4_Prometa_one_sister_labelled,220124_5388_2056_c2_smc4_depleted_rep2_prometa_60min_15h_release_hemi_zoom5-01-87.czi #04.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,SMC4-AID cell line. SMC4 tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of SMC4 upon addition of 5-Ph-IAA.,smc4_dep_prometa_one_sister,ENSG00000113810,SMC4,,sister_chromatid_labelling,smc4_dep_prometa_one_sister_cell_31,220124_5388_2056_c2_smc4_depleted_rep2_prometa_60min_15h_release_hemi_zoom5-01-87.czi #04.tif_registered.tif,idr_upload/images/experiment1/smc4_dep_prometa/smc4_dep_prometa_one_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
SMC4_Prometa_one_sister_labelled,220124_5388_2056_c2_smc4_depleted_rep2_prometa_60min_15h_release_hemi_zoom5-01-87.czi #05.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,SMC4-AID cell line. SMC4 tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of SMC4 upon addition of 5-Ph-IAA.,smc4_dep_prometa_one_sister,ENSG00000113810,SMC4,,sister_chromatid_labelling,smc4_dep_prometa_one_sister_cell_32,220124_5388_2056_c2_smc4_depleted_rep2_prometa_60min_15h_release_hemi_zoom5-01-87.czi #05.tif_registered.tif,idr_upload/images/experiment1/smc4_dep_prometa/smc4_dep_prometa_one_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
SMC4_Prometa_one_sister_labelled,220124_5388_2056_c2_smc4_depleted_rep2_prometa_60min_15h_release_hemi_zoom5-01-87.czi #06.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,SMC4-AID cell line. SMC4 tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of SMC4 upon addition of 5-Ph-IAA.,smc4_dep_prometa_one_sister,ENSG00000113810,SMC4,,sister_chromatid_labelling,smc4_dep_prometa_one_sister_cell_33,220124_5388_2056_c2_smc4_depleted_rep2_prometa_60min_15h_release_hemi_zoom5-01-87.czi #06.tif_registered.tif,idr_upload/images/experiment1/smc4_dep_prometa/smc4_dep_prometa_one_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
SMC4_Prometa_one_sister_labelled,220124_5388_2056_c2_smc4_depleted_rep2_prometa_60min_15h_release_hemi_zoom5-01-87.czi #07.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,SMC4-AID cell line. SMC4 tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of SMC4 upon addition of 5-Ph-IAA.,smc4_dep_prometa_one_sister,ENSG00000113810,SMC4,,sister_chromatid_labelling,smc4_dep_prometa_one_sister_cell_34,220124_5388_2056_c2_smc4_depleted_rep2_prometa_60min_15h_release_hemi_zoom5-01-87.czi #07.tif_registered.tif,idr_upload/images/experiment1/smc4_dep_prometa/smc4_dep_prometa_one_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
SMC4_Prometa_one_sister_labelled,220124_5388_2056_c2_smc4_depleted_rep2_prometa_60min_15h_release_hemi_zoom5-01-87.czi #08.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,SMC4-AID cell line. SMC4 tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of SMC4 upon addition of 5-Ph-IAA.,smc4_dep_prometa_one_sister,ENSG00000113810,SMC4,,sister_chromatid_labelling,smc4_dep_prometa_one_sister_cell_35,220124_5388_2056_c2_smc4_depleted_rep2_prometa_60min_15h_release_hemi_zoom5-01-87.czi #08.tif_registered.tif,idr_upload/images/experiment1/smc4_dep_prometa/smc4_dep_prometa_one_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
SMC4_Prometa_one_sister_labelled,220124_5388_2056_c2_smc4_depleted_rep2_prometa_60min_15h_release_hemi_zoom5-01-87.czi #09.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,SMC4-AID cell line. SMC4 tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of SMC4 upon addition of 5-Ph-IAA.,smc4_dep_prometa_one_sister,ENSG00000113810,SMC4,,sister_chromatid_labelling,smc4_dep_prometa_one_sister_cell_36,220124_5388_2056_c2_smc4_depleted_rep2_prometa_60min_15h_release_hemi_zoom5-01-87.czi #09.tif_registered.tif,idr_upload/images/experiment1/smc4_dep_prometa/smc4_dep_prometa_one_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
SMC4_Prometa_one_sister_labelled,220124_5388_2056_c2_smc4_depleted_rep2_prometa_60min_15h_release_hemi_zoom5-01-87.czi #10.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,SMC4-AID cell line. SMC4 tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of SMC4 upon addition of 5-Ph-IAA.,smc4_dep_prometa_one_sister,ENSG00000113810,SMC4,,sister_chromatid_labelling,smc4_dep_prometa_one_sister_cell_37,220124_5388_2056_c2_smc4_depleted_rep2_prometa_60min_15h_release_hemi_zoom5-01-87.czi #10.tif_registered.tif,idr_upload/images/experiment1/smc4_dep_prometa/smc4_dep_prometa_one_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
SMC4_Prometa_one_sister_labelled,220530_5517_2056_smc4_dep_15h_g2_hemi_stlc_rep1-01-73.czi #1.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,SMC4-AID cell line. SMC4 tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of SMC4 upon addition of 5-Ph-IAA.,smc4_dep_prometa_one_sister,ENSG00000113810,SMC4,,sister_chromatid_labelling,smc4_dep_prometa_one_sister_cell_38,220530_5517_2056_smc4_dep_15h_g2_hemi_stlc_rep1-01-73.czi #1.tif_registered.tif,idr_upload/images/experiment1/smc4_dep_prometa/smc4_dep_prometa_one_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
SMC4_Prometa_one_sister_labelled,220530_5517_2056_smc4_dep_15h_g2_hemi_stlc_rep1-01-73.czi #2.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,SMC4-AID cell line. SMC4 tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of SMC4 upon addition of 5-Ph-IAA.,smc4_dep_prometa_one_sister,ENSG00000113810,SMC4,,sister_chromatid_labelling,smc4_dep_prometa_one_sister_cell_39,220530_5517_2056_smc4_dep_15h_g2_hemi_stlc_rep1-01-73.czi #2.tif_registered.tif,idr_upload/images/experiment1/smc4_dep_prometa/smc4_dep_prometa_one_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
SMC4_Prometa_one_sister_labelled,220530_5517_2056_smc4_dep_15h_g2_hemi_stlc_rep1-01-73.czi #3.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,SMC4-AID cell line. SMC4 tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of SMC4 upon addition of 5-Ph-IAA.,smc4_dep_prometa_one_sister,ENSG00000113810,SMC4,,sister_chromatid_labelling,smc4_dep_prometa_one_sister_cell_40,220530_5517_2056_smc4_dep_15h_g2_hemi_stlc_rep1-01-73.czi #3.tif_registered.tif,idr_upload/images/experiment1/smc4_dep_prometa/smc4_dep_prometa_one_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
SMC4_Prometa_one_sister_labelled,220530_5517_2056_smc4_dep_15h_g2_hemi_stlc_rep1-01-73.czi #5.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,SMC4-AID cell line. SMC4 tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of SMC4 upon addition of 5-Ph-IAA.,smc4_dep_prometa_one_sister,ENSG00000113810,SMC4,,sister_chromatid_labelling,smc4_dep_prometa_one_sister_cell_41,220530_5517_2056_smc4_dep_15h_g2_hemi_stlc_rep1-01-73.czi #5.tif_registered.tif,idr_upload/images/experiment1/smc4_dep_prometa/smc4_dep_prometa_one_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
SMC4_Prometa_one_sister_labelled,220530_5517_2056_smc4_dep_15h_g2_hemi_stlc_rep1-01-73.czi #6.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,SMC4-AID cell line. SMC4 tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of SMC4 upon addition of 5-Ph-IAA.,smc4_dep_prometa_one_sister,ENSG00000113810,SMC4,,sister_chromatid_labelling,smc4_dep_prometa_one_sister_cell_42,220530_5517_2056_smc4_dep_15h_g2_hemi_stlc_rep1-01-73.czi #6.tif_registered.tif,idr_upload/images/experiment1/smc4_dep_prometa/smc4_dep_prometa_one_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
SMC4_Prometa_one_sister_labelled,220530_5517_2056_smc4_dep_15h_g2_hemi_stlc_rep1-01-73.czi #7.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,SMC4-AID cell line. SMC4 tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of SMC4 upon addition of 5-Ph-IAA.,smc4_dep_prometa_one_sister,ENSG00000113810,SMC4,,sister_chromatid_labelling,smc4_dep_prometa_one_sister_cell_43,220530_5517_2056_smc4_dep_15h_g2_hemi_stlc_rep1-01-73.czi #7.tif_registered.tif,idr_upload/images/experiment1/smc4_dep_prometa/smc4_dep_prometa_one_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
SMC4_Prometa_one_sister_labelled,220530_5517_2056_smc4_dep_15h_g2_hemi_stlc_rep1-01-73.czi #8.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,SMC4-AID cell line. SMC4 tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of SMC4 upon addition of 5-Ph-IAA.,smc4_dep_prometa_one_sister,ENSG00000113810,SMC4,,sister_chromatid_labelling,smc4_dep_prometa_one_sister_cell_44,220530_5517_2056_smc4_dep_15h_g2_hemi_stlc_rep1-01-73.czi #8.tif_registered.tif,idr_upload/images/experiment1/smc4_dep_prometa/smc4_dep_prometa_one_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
SMC4_Prometa_one_sister_labelled,220530_5517_2056_smc4_dep_15h_g2_hemi_stlc_rep2-01-72.czi #1.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,SMC4-AID cell line. SMC4 tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of SMC4 upon addition of 5-Ph-IAA.,smc4_dep_prometa_one_sister,ENSG00000113810,SMC4,,sister_chromatid_labelling,smc4_dep_prometa_one_sister_cell_45,220530_5517_2056_smc4_dep_15h_g2_hemi_stlc_rep2-01-72.czi #1.tif_registered.tif,idr_upload/images/experiment1/smc4_dep_prometa/smc4_dep_prometa_one_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
SMC4_Prometa_one_sister_labelled,220530_5517_2056_smc4_dep_15h_g2_hemi_stlc_rep2-01-72.czi #2.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,SMC4-AID cell line. SMC4 tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of SMC4 upon addition of 5-Ph-IAA.,smc4_dep_prometa_one_sister,ENSG00000113810,SMC4,,sister_chromatid_labelling,smc4_dep_prometa_one_sister_cell_46,220530_5517_2056_smc4_dep_15h_g2_hemi_stlc_rep2-01-72.czi #2.tif_registered.tif,idr_upload/images/experiment1/smc4_dep_prometa/smc4_dep_prometa_one_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
SMC4_Prometa_one_sister_labelled,220530_5517_2056_smc4_dep_15h_g2_hemi_stlc_rep2-01-72.czi #4.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,SMC4-AID cell line. SMC4 tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of SMC4 upon addition of 5-Ph-IAA.,smc4_dep_prometa_one_sister,ENSG00000113810,SMC4,,sister_chromatid_labelling,smc4_dep_prometa_one_sister_cell_47,220530_5517_2056_smc4_dep_15h_g2_hemi_stlc_rep2-01-72.czi #4.tif_registered.tif,idr_upload/images/experiment1/smc4_dep_prometa/smc4_dep_prometa_one_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
SMC4_Prometa_one_sister_labelled,220530_5517_2056_smc4_dep_15h_g2_hemi_stlc_rep2-01-72.czi #5.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,SMC4-AID cell line. SMC4 tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of SMC4 upon addition of 5-Ph-IAA.,smc4_dep_prometa_one_sister,ENSG00000113810,SMC4,,sister_chromatid_labelling,smc4_dep_prometa_one_sister_cell_48,220530_5517_2056_smc4_dep_15h_g2_hemi_stlc_rep2-01-72.czi #5.tif_registered.tif,idr_upload/images/experiment1/smc4_dep_prometa/smc4_dep_prometa_one_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
SMC4_Prometa_one_sister_labelled,220530_5517_2056_smc4_dep_15h_g2_hemi_stlc_rep3-02-71.czi #1.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,SMC4-AID cell line. SMC4 tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of SMC4 upon addition of 5-Ph-IAA.,smc4_dep_prometa_one_sister,ENSG00000113810,SMC4,,sister_chromatid_labelling,smc4_dep_prometa_one_sister_cell_49,220530_5517_2056_smc4_dep_15h_g2_hemi_stlc_rep3-02-71.czi #1.tif_registered.tif,idr_upload/images/experiment1/smc4_dep_prometa/smc4_dep_prometa_one_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
SMC4_Prometa_one_sister_labelled,220530_5517_2056_smc4_dep_15h_g2_hemi_stlc_rep3-02-71.czi #2.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,SMC4-AID cell line. SMC4 tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of SMC4 upon addition of 5-Ph-IAA.,smc4_dep_prometa_one_sister,ENSG00000113810,SMC4,,sister_chromatid_labelling,smc4_dep_prometa_one_sister_cell_50,220530_5517_2056_smc4_dep_15h_g2_hemi_stlc_rep3-02-71.czi #2.tif_registered.tif,idr_upload/images/experiment1/smc4_dep_prometa/smc4_dep_prometa_one_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
SMC4_Prometa_one_sister_labelled,220530_5517_2056_smc4_dep_15h_g2_hemi_stlc_rep3-02-71.czi #3.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,SMC4-AID cell line. SMC4 tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of SMC4 upon addition of 5-Ph-IAA.,smc4_dep_prometa_one_sister,ENSG00000113810,SMC4,,sister_chromatid_labelling,smc4_dep_prometa_one_sister_cell_51,220530_5517_2056_smc4_dep_15h_g2_hemi_stlc_rep3-02-71.czi #3.tif_registered.tif,idr_upload/images/experiment1/smc4_dep_prometa/smc4_dep_prometa_one_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
SMC4_Prometa_one_sister_labelled,220530_5517_2056_smc4_dep_15h_g2_hemi_stlc_rep3-02-71.czi #4.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,SMC4-AID cell line. SMC4 tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of SMC4 upon addition of 5-Ph-IAA.,smc4_dep_prometa_one_sister,ENSG00000113810,SMC4,,sister_chromatid_labelling,smc4_dep_prometa_one_sister_cell_52,220530_5517_2056_smc4_dep_15h_g2_hemi_stlc_rep3-02-71.czi #4.tif_registered.tif,idr_upload/images/experiment1/smc4_dep_prometa/smc4_dep_prometa_one_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
SMC4_Prometa_one_sister_labelled,220530_5517_2056_smc4_dep_15h_g2_hemi_stlc_rep3-02-71.czi #5.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,SMC4-AID cell line. SMC4 tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of SMC4 upon addition of 5-Ph-IAA.,smc4_dep_prometa_one_sister,ENSG00000113810,SMC4,,sister_chromatid_labelling,smc4_dep_prometa_one_sister_cell_53,220530_5517_2056_smc4_dep_15h_g2_hemi_stlc_rep3-02-71.czi #5.tif_registered.tif,idr_upload/images/experiment1/smc4_dep_prometa/smc4_dep_prometa_one_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
SMC4_Prometa_one_sister_labelled,220530_5517_2056_smc4_dep_15h_g2_hemi_stlc_rep3-02-71.czi #6.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,SMC4-AID cell line. SMC4 tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of SMC4 upon addition of 5-Ph-IAA.,smc4_dep_prometa_one_sister,ENSG00000113810,SMC4,,sister_chromatid_labelling,smc4_dep_prometa_one_sister_cell_54,220530_5517_2056_smc4_dep_15h_g2_hemi_stlc_rep3-02-71.czi #6.tif_registered.tif,idr_upload/images/experiment1/smc4_dep_prometa/smc4_dep_prometa_one_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
SMC4_Prometa_one_sister_labelled,5275_2056_smc4_depleted_hemi_prometa_30min_stlc_zoom5_rep1-111.czi #1.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,SMC4-AID cell line. SMC4 tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of SMC4 upon addition of 5-Ph-IAA.,smc4_dep_prometa_one_sister,ENSG00000113810,SMC4,,sister_chromatid_labelling,smc4_dep_prometa_one_sister_cell_55,5275_2056_smc4_depleted_hemi_prometa_30min_stlc_zoom5_rep1-111.czi #1.tif_registered.tif,idr_upload/images/experiment1/smc4_dep_prometa/smc4_dep_prometa_one_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
SMC4_Prometa_one_sister_labelled,5275_2056_smc4_depleted_hemi_prometa_30min_stlc_zoom5_rep1-111.czi #2.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,SMC4-AID cell line. SMC4 tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of SMC4 upon addition of 5-Ph-IAA.,smc4_dep_prometa_one_sister,ENSG00000113810,SMC4,,sister_chromatid_labelling,smc4_dep_prometa_one_sister_cell_56,5275_2056_smc4_depleted_hemi_prometa_30min_stlc_zoom5_rep1-111.czi #2.tif_registered.tif,idr_upload/images/experiment1/smc4_dep_prometa/smc4_dep_prometa_one_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
SMC4_Prometa_one_sister_labelled,5275_2056_smc4_depleted_hemi_prometa_30min_stlc_zoom5_rep1-111.czi #3.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,SMC4-AID cell line. SMC4 tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of SMC4 upon addition of 5-Ph-IAA.,smc4_dep_prometa_one_sister,ENSG00000113810,SMC4,,sister_chromatid_labelling,smc4_dep_prometa_one_sister_cell_57,5275_2056_smc4_depleted_hemi_prometa_30min_stlc_zoom5_rep1-111.czi #3.tif_registered.tif,idr_upload/images/experiment1/smc4_dep_prometa/smc4_dep_prometa_one_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
SMC4_Prometa_one_sister_labelled,5275_2056_smc4_depleted_hemi_prometa_30min_stlc_zoom5_rep1-111.czi #4.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,SMC4-AID cell line. SMC4 tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of SMC4 upon addition of 5-Ph-IAA.,smc4_dep_prometa_one_sister,ENSG00000113810,SMC4,,sister_chromatid_labelling,smc4_dep_prometa_one_sister_cell_58,5275_2056_smc4_depleted_hemi_prometa_30min_stlc_zoom5_rep1-111.czi #4.tif_registered.tif,idr_upload/images/experiment1/smc4_dep_prometa/smc4_dep_prometa_one_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
